transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address,id
1531,263,User,NULL,2023-04-12,1042,Electronics,2184.04,5,10920.20,PayPal,Shipped,"USCGC Clark
FPO AE 09350",456
1532,493,"Charles Riley",gomezmichael@adams-webb.biz,2023-11-24,1084,Clothing,192.57,2,385.14,"Credit Card",Processing,"USNV Greene
FPO AP 47875",457
1533,399,"Mrs. Alyssa Paul PhD",pamelasmith@collins.com,2024-07-12,1045,Unknown,1573.98,8,12591.84,Cash,Cancelled,"896 Horton Centers
North Derek, TX 08358",458
1534,141,"Michael Sanchez",debbie71@ewing-martin.net,2024-06-20,1082,Toys,533.47,6,3200.82,"Debit Card",Returned,"267 Guzman Corner
Johnsonfort, NH 85045",459
1535,459,"Rebecca Welch",rnichols@mcgee.com,2024-02-02,1017,Clothing,479.73,3,1439.19,PayPal,Returned,"5271 Wang Causeway
Austinland, MD 51286",460
1482,160,"Shannon Rodriguez",johnhenry@hotmail.com,2023-12-06,1058,Electronics,4648.27,6,27889.62,Cash,Cancelled,"601 Bailey Place Apt. 474
East Michaelstad, UT 85981",461
1536,370,"Joshua Sullivan",nancy77@yahoo.com,2023-06-07,1073,Clothing,3642.28,5,18211.40,"Credit Card",Processing,"17530 Smith Glen Suite 419
New Zacharyton, CO 61760",462
1483,255,"Allison Williamson",melissa32@hotmail.com,2024-09-27,1002,Books,2187.12,3,6561.36,"Bank Transfer",Cancelled,"PSC 1342, Box 0033
APO AA 13901",463
1537,470,"Amber Allen",ieverett@morales.info,2024-01-20,1014,Unknown,4887.23,2,9774.46,"Debit Card",Cancelled,"Not Available",464
1484,322,"Jodi Stokes",orichard@flynn.com,2025-02-01,1036,Books,2029.05,1,2029.05,"Credit Card","Not Delivered","662 Stephanie Pines Suite 119
South Kyle, TX 98731",465
1538,142,"Brian Carroll",vwhite@hotmail.com,2024-04-26,1049,Unknown,2511.41,1,2511.41,PayPal,Processing,"Not Available",466
1485,127,"Mrs. Robin Pugh",montoyaian@gmail.com,2023-05-26,1071,Toys,4069.01,2,8138.02,PayPal,Cancelled,"9057 John Crest Apt. 531
Allisonfort, IA 24312",467
1539,91,"Michael Robbins",grobinson@hotmail.com,2024-02-05,1029,Electronics,570.11,6,3420.66,"Credit Card",Delivered,"04235 Rachael Valleys
Mitchellmouth, NC 34605",468
1540,353,"Justin Ellis",mauricebaker@yahoo.com,2024-02-13,1095,"Home & Kitchen",4991.12,9,44920.08,"Credit Card",Delivered,"152 Rachel Road
North Alan, DE 52885",469
1486,17,"Anthony Cross",ggordon@bates.com,2024-07-19,1013,Electronics,2663.92,6,15983.52,PayPal,Shipped,"02465 Wilson Way
East Monicamouth, ME 79263",470
1541,321,"John Larson",davidfernandez@gmail.com,2024-08-01,1004,Books,246.38,4,985.52,"Credit Card","Not Delivered","Unit 0779 Box 2067
DPO AP 06704",471
1487,280,"Jon Thomas",lmarks@bird-martin.com,2024-09-10,1015,Toys,3311.08,4,13244.32,"Credit Card",Returned,"26562 Duncan Course
Andrewhaven, MN 51950",472
1542,287,"Loretta Mason",NULL,2023-03-27,1082,Electronics,3240.87,7,22686.09,"Credit Card",Pending,"534 Courtney Extensions Suite 733
Port Davidport, VA 27803",473
1488,489,"Stephanie Sanchez",ewilson@hotmail.com,2023-12-19,1089,"Home & Kitchen",4529.72,1,4529.72,"Debit Card",Delivered,"PSC 9297, Box 9072
APO AA 56017",474
1489,222,"Vickie Nguyen",fowlermelissa@yahoo.com,2023-09-11,1087,Clothing,2358.06,0,0.00,"Credit Card",Delivered,"Not Available",475
1543,214,"Marilyn Green",summerthompson@blake.com,2023-08-10,1020,Books,729.80,8,5838.40,"Debit Card","Not Delivered","03275 David Ville
North Karenland, NV 39418",476
1490,53,"Nicholas Roberts",NULL,2024-01-13,1060,Electronics,1186.66,4,4746.64,Cash,Delivered,"Not Available",477
1544,446,"Michael Perry",escobarroger@wells.com,2023-05-17,1047,Clothing,4844.24,8,38753.92,"Debit Card",Delivered,"2449 Woods Villages
North Brianna, NV 29625",478
1491,57,"Mr. Jeremy Foley",hhansen@hotmail.com,2023-08-16,1022,Unknown,663.06,2,1326.12,"Credit Card",Returned,"508 Melissa Courts
Lake Brenda, AL 67913",479
1545,341,"Anthony Alexander",griffindavid@roberts.com,2023-10-21,1009,Books,3949.86,5,19749.30,"Bank Transfer",Cancelled,"193 West Brooks
South Samanthamouth, TN 18166",480
1546,50,"Mark Garcia",NULL,2023-08-19,1077,"Home & Kitchen",1731.92,1,1731.92,"Credit Card",Pending,"900 Scott Island
East Jayfort, CT 53859",481
1547,152,"Debbie Davidson",eallen@tyler-beltran.com,2024-08-21,1079,Electronics,399.51,7,2796.57,"Credit Card",Cancelled,"215 Holly River
Lake Melissafort, DC 62923",482
1548,185,"Shannon Quinn",judy15@hotmail.com,2023-11-05,1027,Unknown,3924.69,5,19623.45,"Debit Card","Not Delivered","722 Blair Islands
West Rachelmouth, SC 61592",483
1549,62,"Pamela Allen",josephmercado@yahoo.com,2024-12-01,1015,"Home & Kitchen",4569.26,0,0.00,Cash,Returned,"900 Bush Vista
Ronnieshire, VT 25816",484
1583,307,"Christopher Reyes",robert60@atkinson.net,2025-01-27,1046,Electronics,1685.62,4,6742.48,PayPal,Processing,"467 Mckinney Mount Suite 203
Hardinghaven, OK 98785",485
1550,189,"Richard Jordan",jterrell@foster.com,NULL,1092,"Home & Kitchen",4998.71,7,34990.97,"Credit Card",Cancelled,"PSC 6872, Box 4364
APO AP 22576",486
1551,124,"Donald Cuevas",tjackson@mitchell.com,2023-06-01,1019,Electronics,3817.72,5,19088.60,"Credit Card","Not Delivered","01275 Jackson Harbors
Murphyland, WI 02954",487
1584,143,"Mark Riddle",monica28@jackson-aguirre.com,2023-10-18,1046,Unknown,2274.84,4,9099.36,PayPal,"Not Delivered","615 Bush Overpass Suite 876
West Tammymouth, IN 44054",488
1585,268,"Rachel Ryan DDS",hwatson@norton.biz,2024-09-09,1016,Clothing,1071.77,1,1071.77,"Credit Card",Shipped,"624 Renee Vista
South Jordan, MA 94527",489
1586,369,"Eric Rivera",april41@gmail.com,2024-01-19,1024,Unknown,2511.41,2,5022.82,"Credit Card","Not Delivered","13736 White Estates
Nicholasfort, DC 53011",490
1552,149,"Thomas Rogers",vvalenzuela@kirk-hernandez.biz,2023-05-12,1090,Unknown,1309.92,4,5239.68,PayPal,"Not Delivered","230 Bonilla Throughway
Williamville, WI 71603",491
1553,313,"Tiffany Baldwin",williamsjohn@harper-banks.com,2024-11-15,1052,"Home & Kitchen",4490.00,5,22450.00,"Credit Card","Not Delivered","4693 Palmer Corner
West Heather, IA 59414",492
1587,123,"Amy Kemp",singhjames@mcdaniel.com,2023-11-25,1061,Electronics,4109.14,0,0.00,"Credit Card","Not Delivered","598 Ruiz Parks Apt. 894
Danielmouth, MS 15573",493
1554,57,User,amanda54@smith-walker.com,2025-02-11,1026,Unknown,135.66,4,542.64,Cash,Returned,"Unit 4753 Box 1926
DPO AE 77068",494
1588,105,"Mark Peters",jessecox@yahoo.com,2023-11-05,1054,Electronics,3056.48,3,9169.44,"Credit Card",Cancelled,"802 Johnny Points Apt. 592
Coreyville, AR 14276",495
1589,157,"Bruce Garcia",ashley96@gmail.com,2023-09-13,1062,Books,3970.51,2,7941.02,"Credit Card",Delivered,"1356 John Vista
East Heather, NV 46593",496
1555,341,User,ywalton@williams.com,2023-05-16,1089,Toys,3022.63,2,6045.26,"Credit Card",Returned,"5268 Sherry Way Apt. 965
North Whitneyport, NM 88110",497
1590,146,"Kenneth Baker",wardzachary@hotmail.com,2025-02-24,1001,Clothing,4255.76,9,38301.84,"Debit Card","Not Delivered","7480 Flores Lane Suite 502
Francoberg, AL 20554",498
1556,304,"Karen Rodriguez",emily61@crawford-jones.com,NULL,1026,Toys,1173.86,1,1173.86,Cash,Processing,"4171 Williams Haven Suite 873
East Caitlinchester, VT 17571",499
1591,144,"Brittany Harris",kimberlyholmes@gmail.com,2023-09-24,1049,"Home & Kitchen",1348.92,8,10791.36,Cash,Pending,"102 Zhang Lake Apt. 818
Williamschester, HI 80313",500
1557,179,"Alexandra Kelley",allison91@yahoo.com,2024-07-08,1026,Toys,1299.78,2,2599.56,Cash,Returned,"385 Sheri Falls Suite 560
West Shirleyside, IA 20932",501
1558,169,"Carla Austin",ugarcia@wagner-cole.com,2023-06-29,1046,Books,2574.45,5,12872.25,Cash,Pending,"PSC 1664, Box 1399
APO AP 29364",502
1559,325,"Daniel Wilson",shelly84@yahoo.com,2024-01-09,1092,"Home & Kitchen",2507.05,5,12535.25,"Credit Card",Returned,"0498 Randall Route
Brianstad, PA 13510",503
1560,270,"Samuel Day",matthew71@yahoo.com,2024-05-11,1049,Electronics,1763.32,2,3526.64,"Credit Card",Returned,"755 Kaufman Hills Apt. 609
Robertburgh, NJ 74019",504
1561,53,"Joseph Thompson",eugene01@smith.com,2024-05-25,1082,Electronics,96.77,1,96.77,"Credit Card",Returned,"PSC 0574, Box 7529
APO AA 58942",505
1562,490,"Laura Pierce",NULL,2023-08-27,1096,Books,4024.61,6,24147.66,"Bank Transfer",Cancelled,"118 Matthew Lock
Simsside, MD 46796",506
1563,443,"Phillip Weber",NULL,2023-08-30,1053,Electronics,3770.13,1,3770.13,"Credit Card",Returned,"516 Jimenez Street Suite 681
East Kenneth, KY 80427",507
1564,100,"Erica Jackson",morgan71@smith-allen.com,2024-11-11,1003,Toys,1552.10,8,12416.80,"Credit Card",Pending,"3537 Ortega Cape
East Michael, NJ 04933",508
1565,480,"Kathryn Wallace",ilopez@brooks-duncan.com,2023-08-09,1066,"Home & Kitchen",1618.74,2,3237.48,"Debit Card","Not Delivered","487 Thomas Point Suite 371
Amandashire, MS 64612",509
1566,263,"James Harmon",alexanderarthur@yahoo.com,2025-02-18,1097,Electronics,1491.88,4,5967.52,"Credit Card",Cancelled,"183 Conner Fall Apt. 319
Christinashire, CT 80073",510
1567,52,"Kelly Smith",williamsstephen@gmail.com,2023-04-13,1042,Electronics,689.23,8,5513.84,Cash,Delivered,"PSC 9183, Box 3894
APO AE 55786",511
1568,59,"Ashley Smith",mcbridedaniel@mclean.com,2023-06-11,1019,Clothing,4566.93,6,27401.58,"Credit Card",Returned,"80104 Holly Passage Suite 900
Port Christinafort, OR 00760",512
1569,491,"Maria Stevens",salazarross@patterson.com,2024-10-22,1017,Clothing,2801.48,5,14007.40,"Debit Card",Processing,"67354 Hatfield Summit
Tylerton, OR 93355",513
1570,107,"Tonya Estes",cpugh@yang.biz,2023-03-17,1033,Clothing,3138.85,5,15694.25,"Credit Card",Processing,"518 Tina Village
North Larryborough, VT 21303",514
1571,4,"Matthew Wood",lisamitchell@gmail.com,2023-03-10,1076,"Home & Kitchen",1465.49,4,5861.96,"Debit Card","Not Delivered","8065 Johnson Lights
West Johnstad, MN 22277",515
1572,102,"Emily Moreno",cherylcook@williams.com,NULL,1049,Toys,3678.51,1,3678.51,Cash,"Not Delivered","Not Available",516
1573,195,"Melissa Weber",tarabailey@hotmail.com,2025-02-15,1056,Unknown,1729.99,4,6919.96,"Bank Transfer",Cancelled,"87619 Brittany Mission
Denisemouth, TN 47098",517
1574,261,"Sean Martin",hopkinsedward@hotmail.com,2023-06-08,1063,Toys,514.25,7,3599.75,"Credit Card",Processing,"PSC 4459, Box 6314
APO AA 56619",518
1575,364,"Kathryn Hernandez",hillrobin@yahoo.com,2023-10-29,1003,Toys,316.93,5,1584.65,"Debit Card",Delivered,"351 Amanda Groves Suite 456
Fosterchester, MT 29097",519
1576,479,"Jennifer Williams",amy69@jimenez-hart.net,NULL,1049,"Home & Kitchen",466.27,4,1865.08,PayPal,Shipped,"34342 Heather Row Apt. 010
Brandonburgh, UT 67686",520
1577,371,"Karen Ashley",smithchristopher@weaver.com,2024-06-20,1055,"Home & Kitchen",287.13,2,574.26,"Debit Card",Processing,"199 Sarah Fort Suite 785
Higginstown, OK 63495",521
1578,349,"Andrew Walton",jacob12@gmail.com,2024-11-03,1026,Clothing,4215.97,6,25295.82,"Credit Card",Processing,"60986 Sean Mill Apt. 391
Walkerborough, NE 85737",522
1579,46,"James Weeks",margaretschmidt@brown-sanchez.info,2023-12-21,1099,Electronics,2613.02,4,10452.08,Cash,Pending,"604 Julie Stream
Aaronburgh, CA 16999",523
1580,354,"Kyle Jones",ttaylor@moreno.biz,2023-04-19,1072,Books,1505.94,4,6023.76,"Credit Card",Shipped,"Not Available",524
1581,310,"Patrick Palmer",jacksonbonilla@hotmail.com,2023-04-10,1052,Books,1363.65,4,5454.60,"Debit Card","Not Delivered","16749 Linda Port
South Kimberlyville, MN 30663",525
1582,423,"Brenda Ballard",snyderkatherine@gmail.com,2023-05-07,1007,Unknown,1034.95,1,1034.95,"Bank Transfer",Shipped,"Not Available",526
1674,441,"Caroline Griffin",vharris@rogers-kim.info,2024-01-07,1006,Books,3446.55,3,10339.65,"Credit Card",Cancelled,"7278 Dennis Meadows
Harrisport, OH 85800",527
1675,95,"Maria Jones",pgray@hotmail.com,2024-06-06,1084,Books,3419.54,9,30775.86,"Debit Card",Returned,"Not Available",528
1676,256,User,jose13@singleton-foster.com,2023-04-10,1027,Unknown,2511.41,2,5022.82,"Credit Card",Cancelled,"1864 Adam Vista
Lake Gary, AL 08882",529
1677,324,"Christopher Watson",randy15@huffman.com,2023-11-27,1053,Clothing,559.05,2,1118.10,Cash,Processing,"3884 Williams Crescent Apt. 335
Lake Ashley, TN 96092",530
1678,492,"Janet Blair",garydavis@blankenship-duffy.com,2023-05-02,1048,Clothing,3856.34,9,34707.06,"Credit Card","Not Delivered","157 Karen Bypass
Javiertown, MI 41462",531
1679,3,"Kimberly Snyder",jackierobinson@rodgers.com,2024-05-18,1007,Unknown,4734.48,2,9468.96,"Debit Card",Delivered,"793 Warner Walks
Wilsonfurt, WY 89211",532
1680,15,"Amy Moreno",burkejeffrey@jones.com,2024-07-29,1059,Unknown,4375.32,4,17501.28,"Credit Card",Pending,"74332 Bobby Fords Suite 932
Rodriguezmouth, SC 66508",533
1681,279,"Mr. Robert Patel MD",kcameron@lopez.net,2023-08-05,1069,Electronics,4905.03,6,29430.18,"Credit Card",Pending,"366 Eric Squares
Lake Tara, WI 47879",534
1682,335,"Ann Patterson",lewisjason@hotmail.com,2023-05-19,1011,Electronics,4491.13,3,13473.39,"Credit Card",Cancelled,"33284 Knight Alley Apt. 873
Michellebury, NM 23927",535
1683,246,User,nmcdonald@yahoo.com,2024-03-01,1015,"Home & Kitchen",1838.16,8,14705.28,"Credit Card",Shipped,"Unit 8118 Box 1178
DPO AA 96132",536
1684,257,User,justin70@garcia.com,2023-06-17,1064,"Home & Kitchen",3444.78,0,0.00,"Credit Card",Shipped,"52023 Ortega Turnpike Suite 244
Christinahaven, FL 58334",537
1685,496,"Tyler Barrett",NULL,2024-05-20,1003,"Home & Kitchen",3634.39,5,18171.95,"Credit Card",Cancelled,"3392 Hansen Bypass Apt. 826
West Heather, GA 04986",538
1686,475,"Sydney Cunningham",lucas19@rodriguez.biz,2025-01-22,1069,"Home & Kitchen",4022.50,2,8045.00,"Debit Card",Returned,"4058 Alvarez Mountains
South Christopher, OR 63778",539
1687,383,"Christopher Cross",christine00@price.com,2024-11-17,1023,Books,1249.77,6,7498.62,Cash,Pending,"1163 Sloan Burg Suite 675
Paulborough, DC 48454",540
1688,159,"Albert Mejia",tnovak@hotmail.com,2023-04-07,1053,Books,845.46,8,6763.68,"Debit Card",Returned,"898 Thomas Motorway
Lake Rachelbury, FL 58992",541
1592,119,"Erika Harris",mcconnelljeremy@curtis.com,2024-09-18,1025,Unknown,2669.72,3,8009.16,"Bank Transfer",Processing,"82104 Garcia Harbor
South Annastad, AR 05118",542
1593,318,"Ryan Mcmillan",crystal24@gmail.com,2023-05-22,1010,Books,2287.41,1,2287.41,PayPal,Processing,"57181 Edwards Expressway Apt. 851
East John, CA 52944",543
1594,274,"Pamela Jones",rgrant@gmail.com,2024-07-16,1080,Unknown,4439.86,7,31079.02,"Credit Card",Pending,"0676 Matthew Centers
Sandovalfurt, GA 27879",544
1595,91,"Kevin Cox",christina46@yahoo.com,2024-04-19,1016,Unknown,3721.91,4,14887.64,"Bank Transfer",Returned,"6347 Freeman Shoals
West Amymouth, ND 04091",545
1596,57,"Megan Dawson",christopherschwartz@yahoo.com,2023-10-05,1058,"Home & Kitchen",1360.58,4,5442.32,"Credit Card","Not Delivered","271 Sharon Via Apt. 485
Bautistaville, NE 34944",546
1597,438,"Linda Williams",wkennedy@yahoo.com,2023-10-09,1072,Clothing,3556.38,1,3556.38,Cash,"Not Delivered","Not Available",547
1008,20,"Anthony Reynolds",cameronwilkins@collins-mcdonald.net,2025-02-09,1089,Unknown,4294.91,4,17179.64,"Credit Card","Not Delivered","896 Kevin Spring Apt. 064
Williamsland, IN 58965",548
1009,102,"Ashley Shelton",simsjessica@gmail.com,2023-03-31,1031,Books,3815.43,9,34338.87,"Debit Card",Processing,"Not Available",549
1010,121,"Matthew Mason",frank20@arnold.com,2023-05-10,1050,Clothing,1784.53,7,12491.71,"Bank Transfer",Delivered,"6583 Baker Turnpike Apt. 909
Justinmouth, TN 69183",550
1011,466,"Stephen Robles",tmassey@yahoo.com,2024-05-15,1020,Unknown,4006.81,1,4006.81,PayPal,Cancelled,"PSC 6776, Box 4786
APO AP 84316",551
1012,214,"Kylie Anthony",robertsmith@gmail.com,2024-11-27,1055,Toys,4517.16,1,4517.16,PayPal,Pending,"5510 Martin Light
Lake Julie, MD 89110",552
1013,330,"Dr. Christina Robinson",wgreen@ramsey.info,2025-01-03,1081,Clothing,295.80,7,2070.60,"Credit Card",Returned,"069 Jennifer Extensions Suite 376
Port Melissaview, LA 28124",553
1014,458,"Tara Baker",hdaniels@neal-leonard.com,2023-07-30,1002,Clothing,3244.03,1,3244.03,PayPal,Delivered,"7173 Angelica Isle
Thompsonfort, RI 83315",554
1015,87,"Douglas Martin",pamela46@davis.com,2024-10-14,1025,Toys,3776.53,2,7553.06,"Debit Card",Pending,"72831 Chang Falls Apt. 176
Wattston, NE 33764",555
1016,372,"Todd Crawford",gromero@davis.com,2024-05-06,1013,Electronics,2658.35,8,21266.80,Cash,Shipped,"3113 Gregory Wall Suite 086
Laurenbury, MT 94601",556
1017,99,"Jacqueline Mccall",nicholasyates@gordon-gentry.biz,2024-02-26,1092,Unknown,4061.84,1,4061.84,"Bank Transfer",Delivered,"9653 Wang Route Apt. 218
Williamburgh, PA 95069",557
1018,359,"Hunter Patterson",garciajohn@randall-kirby.com,2024-08-21,1070,Toys,864.98,5,4324.90,"Credit Card",Pending,"981 Christine Falls
Lambfort, MA 10096",558
1019,151,"Samantha Rosales",nking@watson.com,2023-12-21,1067,Books,4389.85,3,13169.55,"Credit Card",Shipped,"46414 Smith Village
North Andrew, MD 24414",559
1020,130,"Karen Solomon",sampsonbelinda@bates-warren.com,2023-08-04,1058,"Home & Kitchen",3282.61,2,6565.22,PayPal,Processing,"1921 Joel Union
Lake Juliamouth, NJ 44812",560
1021,149,"Jeremy Washington",loganashley@gmail.com,2023-11-01,1099,Toys,1412.55,7,9887.85,PayPal,Shipped,"77713 Griffin Crossing
North William, OK 29624",561
1022,308,"Timothy Palmer",dchen@hotmail.com,2024-04-02,1082,Clothing,4310.07,4,17240.28,"Credit Card","Not Delivered","729 Brianna Flats Apt. 942
Lake Jennifer, PA 54030",562
1023,257,"Dr. Natalie May",wraymond@bentley.com,2024-05-06,1075,Clothing,2560.40,2,5120.80,"Credit Card",Returned,"845 Baldwin Valleys
Michaelstad, WI 66024",563
1024,343,"Wanda Hart",ryan94@hotmail.com,2023-12-03,1084,Toys,272.03,8,2176.24,"Credit Card","Not Delivered","883 Ward Mountains
Lake Jamie, WV 80506",564
1025,491,"Matthew Phillips",jeffreycarroll@black.com,2024-10-03,1064,"Home & Kitchen",251.50,7,1760.50,"Credit Card",Pending,"9333 Crosby Neck Apt. 974
Kristyborough, NM 23144",565
1026,413,"Phillip Martinez",clarktara@hotmail.com,2023-09-11,1069,Toys,1916.73,3,5750.19,"Credit Card",Processing,"2894 John Orchard Suite 418
North Christina, ND 34747",566
1027,293,"Dylan Olson",jessica20@liu.com,2025-01-23,1083,"Home & Kitchen",1531.71,4,6126.84,"Debit Card",Cancelled,"0966 Austin Divide
Williamsborough, DE 54909",567
1028,385,"Taylor Rivera",sellerssamuel@gross.com,2025-03-01,1086,"Home & Kitchen",2690.73,2,5381.46,"Credit Card",Processing,"15014 Hull Canyon
New Travis, OK 88855",568
1029,191,"Jamie Wagner",zdiaz@smith.com,2023-12-08,1059,Books,2574.45,4,10297.80,"Bank Transfer",Processing,"7311 Amber Walks Apt. 456
Karenland, IA 75275",569
1031,276,"Amanda Smith",joseph63@simpson.com,2025-01-03,1083,Clothing,739.34,3,2218.02,"Credit Card","Not Delivered","2481 Wolf Lane Apt. 546
Lake Duanebury, IA 60028",570
1032,160,"Tyler Alexander",brayrachel@gmail.com,2024-08-31,1062,Clothing,4866.97,4,19467.88,"Credit Card",Cancelled,"513 Tyler Alley
Justintown, VT 74471",571
1351,297,"Terry Cervantes",nerickson@yahoo.com,2024-04-03,1037,Unknown,4757.22,5,23786.10,"Credit Card",Cancelled,"05767 Travis Mountains Suite 856
New Madisontown, CO 97962",572
1282,53,"Cindy Skinner",clee@yahoo.com,2024-08-02,1070,Toys,2604.68,1,2604.68,"Credit Card",Cancelled,"2325 Yoder Rest
Lake Laurenton, WA 12463",573
1352,98,"Diana Reynolds",crystalbarnett@henry.com,2025-01-29,1065,Electronics,3535.06,0,0.00,"Credit Card",Pending,"594 Cisneros Dam
Simmonsport, VT 68368",574
1033,459,"John Thomas",brittany60@brown-rodriguez.com,2025-02-11,1016,"Home & Kitchen",1218.51,4,4874.04,PayPal,Shipped,"0763 Barnett Shores
Watershaven, MS 89876",575
1034,313,"Daniel Espinoza",xthomas@landry.com,2024-08-10,1088,Clothing,470.07,8,3760.56,Cash,Pending,"77463 Christopher Cliff Suite 914
Rickyland, NY 33577",576
1035,21,"Jonathan Jacobs",cesarturner@wade.com,2023-08-04,1068,Electronics,4438.27,3,13314.81,"Debit Card",Returned,"Not Available",577
1036,252,"Michael Johnson",angela07@gmail.com,2024-04-27,1015,"Home & Kitchen",2071.15,1,2071.15,"Debit Card",Cancelled,"6452 Alexis Mission
Port Charles, ND 06504",578
1037,235,"Mallory Ponce",rebecca18@yahoo.com,2023-06-13,1089,Clothing,1878.62,4,7514.48,"Credit Card",Pending,"Not Available",579
1038,344,"Julie Cain",wcook@brandt-atkinson.com,2024-07-02,1055,Electronics,1598.62,1,1598.62,Cash,Cancelled,"957 Steven Stravenue
Amyside, ID 93967",580
1039,48,User,johnsontamara@maddox.info,2023-08-13,1035,Books,4665.72,5,23328.60,Cash,"Not Delivered","8272 Brian Loaf
Melissaburgh, RI 87304",581
1040,474,"Caitlin Shields",jennifer39@hotmail.com,2024-02-12,1055,Clothing,2112.04,0,0.00,"Credit Card",Pending,"57591 Tucker Rest Suite 471
Nathanport, AK 50664",582
1041,58,"Karen Acosta",fernandezangela@carlson.com,2024-10-11,1014,Electronics,4514.63,7,31602.41,Cash,"Not Delivered","74438 Megan Springs
Jessicaton, NJ 61914",583
1042,169,"Timothy Mitchell",roseaguilar@madden.com,2025-01-07,1049,Toys,2074.56,1,2074.56,"Credit Card",Delivered,"Not Available",584
1043,475,"Megan Lindsey",olsondustin@gonzalez-bryant.org,2024-10-28,1083,Unknown,382.77,5,1913.85,"Credit Card",Pending,"107 Peter Gardens Suite 068
Robinsonport, TX 37769",585
1764,368,"Zachary Green",thoward@mcintyre-peterson.com,2024-05-09,1087,Clothing,2246.91,5,11234.55,"Debit Card",Delivered,"Not Available",586
1765,182,User,NULL,2025-02-07,1007,Toys,2382.91,1,2382.91,"Bank Transfer","Not Delivered","905 Gregory Dam
Scottbury, HI 08845",587
1766,12,"Dustin Gould",uharris@montes.net,2024-07-22,1009,Books,3040.51,6,18243.06,PayPal,Delivered,"62758 Campbell Turnpike
East Mark, SC 33835",588
1767,278,"Joshua Williamson",jerryrivas@hotmail.com,2024-12-14,1001,Toys,2346.75,4,9387.00,"Bank Transfer","Not Delivered","USNV Wilson
FPO AE 85637",589
1768,216,"Leroy Anderson",ayalasamantha@schmitt.com,2024-05-16,1026,Books,1390.35,7,9732.45,"Credit Card",Returned,"6725 Bartlett Gateway
Kerrhaven, MS 60947",590
1769,354,"Marcus Byrd",jwilliams@yahoo.com,2025-01-08,1038,Electronics,807.21,0,0.00,"Bank Transfer",Pending,"82848 Hayes Corners Suite 075
East Elizabeth, KS 28930",591
1770,360,User,plevine@gmail.com,2023-10-13,1038,Books,1623.28,3,4869.84,PayPal,Cancelled,"983 Gregory Junctions
Andreafort, FL 58923",592
1771,285,"Lorraine Wilson",millernatasha@gmail.com,2023-12-04,1061,Clothing,338.08,9,3042.72,"Debit Card","Not Delivered","121 Justin Drive Suite 485
Lake John, LA 44794",593
1772,272,"Cassandra Chang",cbyrd@taylor.com,2023-06-27,1044,Books,2814.08,0,0.00,"Credit Card",Processing,"81014 Brown Parkway
Arnoldside, OK 90087",594
1773,368,"Ray Smith",kblake@yahoo.com,2023-03-21,1086,"Home & Kitchen",3516.95,6,21101.70,"Credit Card",Delivered,"082 Kelly Rapid Suite 248
West Brian, NC 30187",595
1774,61,"Erin Valenzuela",dswanson@romero-harvey.com,2025-01-04,1044,Clothing,2354.51,1,2354.51,"Credit Card",Processing,"8873 Megan Meadow Suite 012
Charlesmouth, MD 02814",596
1775,83,"David Newman",kbyrd@yahoo.com,2023-05-03,1074,Electronics,3834.69,8,30677.52,"Credit Card","Not Delivered","Unit 3854 Box 5702
DPO AE 81884",597
1776,367,"Dustin Hardy",NULL,2025-01-11,1062,Clothing,3732.54,4,14930.16,"Credit Card",Shipped,"66273 Aaron Squares Suite 773
Davisbury, ID 54599",598
1777,216,"Paul Welch",NULL,2024-11-27,1006,"Home & Kitchen",327.36,9,2946.24,"Credit Card","Not Delivered","1244 Parker Dale
Joshuafort, IA 46700",599
1778,341,"Joshua Gentry",qwilcox@glover-harper.com,2024-10-31,1017,Electronics,1792.28,6,10753.68,Cash,Delivered,"407 Graham Fields Apt. 754
Michellemouth, VT 44732",600
1779,396,"Jasmine Valentine",NULL,2024-04-28,1051,Toys,4037.02,7,28259.14,"Credit Card",Shipped,"2687 Peters Cove
West Davidchester, RI 70333",601
1780,186,"Michael Winters",hoffmanmichael@gmail.com,2024-10-08,1038,"Home & Kitchen",1588.42,8,12707.36,PayPal,Shipped,"13047 Brown Views Suite 562
West Heather, IA 12378",602
1781,18,"Charles Evans",xsmith@larson-dean.info,2023-03-16,1024,Electronics,4232.21,1,4232.21,"Credit Card",Delivered,"Unit 6296 Box 6665
DPO AP 25466",603
1782,176,User,mathisscott@patton.com,2023-06-07,1051,Books,4163.33,1,4163.33,"Credit Card",Shipped,"USNV Patterson
FPO AE 80295",604
1783,99,"Russell Morton",smithchris@hotmail.com,2024-12-02,1010,Clothing,2122.53,8,16980.24,"Bank Transfer",Pending,"4676 Nguyen Passage
Lake Christinaport, VA 78308",605
1784,395,"Joseph Butler",jason54@gmail.com,2023-06-15,1072,Electronics,12.92,3,38.76,"Credit Card",Cancelled,"474 Alexander Valleys
Lake Joshua, WA 53169",606
1785,444,"Jennifer Kelly",benitezdonald@fritz.com,2023-03-02,1021,Clothing,1723.66,5,8618.30,"Credit Card",Processing,"PSC 0032, Box 6123
APO AP 42973",607
1786,232,"Mary Burnett",jonathan12@gmail.com,2024-12-19,1070,Books,3863.19,2,7726.38,"Credit Card",Pending,"04392 Brian Plain
Lake Jimmy, OH 48325",608
